-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 01/01/2023 
Location: Latitude  32.87   Longitude 13.15 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_SW_DWN
2022,10,31,8,21.92,1.29,354.48
2022,10,31,9,22.19,1.46,505.7
2022,10,31,10,22.4,1.66,581.38
2022,10,31,11,22.59,2.0,643.02
2022,10,31,12,22.72,2.35,513.53
2022,10,31,13,22.76,2.7,509.91
2022,10,31,14,22.74,2.99,360.74
2022,10,31,15,22.65,3.17,242.41
2022,10,31,16,22.5,3.17,93.85
2022,10,31,17,22.07,3.1,0.0
2022,10,31,18,21.94,3.01,0.0
2022,10,31,19,21.98,2.81,0.0
2022,10,31,20,22.05,2.5,0.0
2022,10,31,21,22.15,2.12,0.0
2022,10,31,22,22.23,1.56,0.0
2022,10,31,23,22.23,0.93,0.0
2022,11,1,0,22.14,0.52,0.0
2022,11,1,1,22.03,0.69,0.0
2022,11,1,2,21.85,1.09,0.0
2022,11,1,3,21.67,1.4,0.0
2022,11,1,4,21.49,1.59,0.0
2022,11,1,5,21.33,1.65,0.0
2022,11,1,6,21.18,1.61,16.12
2022,11,1,7,21.29,1.49,164.59
2022,11,1,8,21.78,1.24,364.21
2022,11,1,9,22.11,0.95,531.69
2022,11,1,10,22.48,0.74,643.52
2022,11,1,11,22.83,0.56,712.48
2022,11,1,12,23.13,0.52,656.98
2022,11,1,13,23.33,0.72,569.43
2022,11,1,14,23.44,1.14,465.42
2022,11,1,15,23.43,1.68,286.54
2022,11,1,16,23.15,2.21,90.47
2022,11,1,17,22.43,2.64,0.0
2022,11,1,18,22.17,2.82,0.0
2022,11,1,19,22.12,2.78,0.0
2022,11,1,20,22.09,2.56,0.0
2022,11,1,21,22.12,2.24,0.0
2022,11,1,22,22.12,1.92,0.0
2022,11,1,23,22.07,1.69,0.0
2022,11,2,0,21.94,1.51,0.0
2022,11,2,1,21.79,1.36,0.0
2022,11,2,2,21.65,1.24,0.0
2022,11,2,3,21.51,1.15,0.0
2022,11,2,4,21.35,1.02,0.0
2022,11,2,5,21.19,0.94,0.0
2022,11,2,6,20.98,1.06,15.07
2022,11,2,7,21.02,1.33,162.4
2022,11,2,8,21.55,1.43,362.7
2022,11,2,9,22.02,1.18,521.57
2022,11,2,10,22.56,1.05,596.08
2022,11,2,11,23.05,1.04,555.2
2022,11,2,12,23.44,1.16,568.91
2022,11,2,13,23.69,1.48,540.85
2022,11,2,14,23.77,1.91,379.44
2022,11,2,15,23.68,2.35,284.44
2022,11,2,16,23.31,2.81,93.68
2022,11,2,17,22.49,3.21,0.0
2022,11,2,18,22.2,3.36,0.0
2022,11,2,19,22.14,3.31,0.0
2022,11,2,20,22.12,3.11,0.0
2022,11,2,21,22.12,2.89,0.0
2022,11,2,22,22.12,2.65,0.0
2022,11,2,23,22.07,2.38,0.0
2022,11,3,0,21.98,2.14,0.0
2022,11,3,1,21.84,1.9,0.0
2022,11,3,2,21.65,1.66,0.0
2022,11,3,3,21.47,1.47,0.0
2022,11,3,4,21.31,1.36,0.0
2022,11,3,5,21.13,1.36,0.0
2022,11,3,6,20.95,1.51,14.98
2022,11,3,7,21.07,1.69,167.64
2022,11,3,8,21.67,1.66,369.62
2022,11,3,9,22.15,1.34,535.89
2022,11,3,10,22.58,1.14,652.69
2022,11,3,11,22.96,0.95,705.98
2022,11,3,12,23.27,1.01,684.74
2022,11,3,13,23.48,1.38,595.07
2022,11,3,14,23.5,1.84,475.13
2022,11,3,15,23.32,2.23,294.23
2022,11,3,16,22.92,2.5,89.45
2022,11,3,17,22.11,2.57,0.0
2022,11,3,18,21.83,2.33,0.0
2022,11,3,19,21.76,1.91,0.0
2022,11,3,20,21.71,1.53,0.0
2022,11,3,21,21.62,1.55,0.0
2022,11,3,22,21.44,2.03,0.0
2022,11,3,23,21.15,2.67,0.0
2022,11,4,0,20.83,3.26,0.0
2022,11,4,1,20.55,3.8,0.0
2022,11,4,2,20.32,4.25,0.0
2022,11,4,3,20.16,4.62,0.0
2022,11,4,4,20.09,4.81,0.0
2022,11,4,5,20.03,4.86,0.0
2022,11,4,6,19.97,4.98,13.7
2022,11,4,7,20.45,5.17,159.8
2022,11,4,8,21.57,5.18,360.09
2022,11,4,9,22.2,5.21,529.71
2022,11,4,10,22.83,5.51,650.12
2022,11,4,11,23.48,5.93,703.16
2022,11,4,12,24.14,6.28,691.38
2022,11,4,13,24.67,6.39,613.27
2022,11,4,14,25.05,6.17,474.61
2022,11,4,15,25.26,5.78,288.81
2022,11,4,16,24.98,5.47,85.45
2022,11,4,17,24.13,5.58,0.0
2022,11,4,18,23.7,6.57,0.0
2022,11,4,19,23.23,8.1,0.0
2022,11,4,20,22.84,9.49,0.0
2022,11,4,21,22.59,10.74,0.0
2022,11,4,22,22.09,11.11,0.0
2022,11,4,23,21.4,11.14,0.0
2022,11,5,0,20.93,11.48,0.0
2022,11,5,1,20.67,11.92,0.0
2022,11,5,2,20.52,12.18,0.0
2022,11,5,3,20.52,12.59,0.0
2022,11,5,4,20.65,12.16,0.0
2022,11,5,5,20.64,10.71,0.0
2022,11,5,6,20.51,9.31,10.77
2022,11,5,7,20.88,8.46,124.15
2022,11,5,8,21.44,8.04,302.65
2022,11,5,9,21.65,7.75,465.49
2022,11,5,10,21.89,7.99,571.07
2022,11,5,11,22.11,8.82,523.38
2022,11,5,12,22.34,9.87,486.12
2022,11,5,13,22.38,10.91,434.55
2022,11,5,14,22.24,11.62,301.03
2022,11,5,15,21.97,11.87,180.23
2022,11,5,16,21.55,12.0,63.17
2022,11,5,17,21.19,12.01,0.0
2022,11,5,18,21.41,12.28,0.0
2022,11,5,19,21.7,13.03,0.0
2022,11,5,20,21.72,14.12,0.0
2022,11,5,21,21.44,14.67,0.0
2022,11,5,22,21.04,14.43,0.0
2022,11,5,23,20.71,13.81,0.0
2022,11,6,0,20.48,13.1,0.0
2022,11,6,1,20.43,12.5,0.0
2022,11,6,2,20.44,12.11,0.0
2022,11,6,3,20.48,11.79,0.0
2022,11,6,4,20.48,11.49,0.0
2022,11,6,5,20.41,11.28,0.0
2022,11,6,6,20.57,11.13,11.57
2022,11,6,7,20.8,10.93,144.18
2022,11,6,8,21.16,10.75,328.18
2022,11,6,9,21.48,10.63,488.95
2022,11,6,10,21.63,10.63,572.11
2022,11,6,11,21.8,10.64,660.66
2022,11,6,12,21.9,10.67,561.88
2022,11,6,13,21.84,10.58,466.72
2022,11,6,14,21.74,10.33,367.25
2022,11,6,15,21.58,10.03,219.74
2022,11,6,16,21.34,9.75,73.03
2022,11,6,17,21.01,9.54,0.0
2022,11,6,18,20.84,9.29,0.0
2022,11,6,19,20.84,8.91,0.0
2022,11,6,20,20.77,8.49,0.0
2022,11,6,21,20.68,8.09,0.0
2022,11,6,22,20.67,7.81,0.0
2022,11,6,23,20.64,7.69,0.0
2022,11,7,0,20.69,7.8,0.0
2022,11,7,1,20.67,8.02,0.0
2022,11,7,2,20.78,8.23,0.0
2022,11,7,3,20.73,8.24,0.0
2022,11,7,4,20.71,8.01,0.0
2022,11,7,5,20.6,7.55,0.0
2022,11,7,6,20.53,6.98,11.7
2022,11,7,7,20.82,6.35,151.37
2022,11,7,8,21.49,5.72,336.59
2022,11,7,9,21.82,5.27,494.3
2022,11,7,10,22.05,5.14,614.81
2022,11,7,11,22.24,5.33,667.34
2022,11,7,12,22.36,5.52,610.68
2022,11,7,13,22.31,5.59,534.95
2022,11,7,14,22.23,5.49,423.54
2022,11,7,15,22.06,5.24,265.21
2022,11,7,16,21.7,4.86,82.77
2022,11,7,17,20.94,4.45,0.0
2022,11,7,18,20.58,4.0,0.0
2022,11,7,19,20.48,3.49,0.0
2022,11,7,20,20.46,2.95,0.0
2022,11,7,21,20.44,2.42,0.0
2022,11,7,22,20.41,2.02,0.0
2022,11,7,23,20.34,1.77,0.0
2022,11,8,0,20.26,1.68,0.0
2022,11,8,1,20.18,1.69,0.0
2022,11,8,2,20.1,1.78,0.0
2022,11,8,3,19.99,1.94,0.0
2022,11,8,4,19.91,2.04,0.0
2022,11,8,5,19.81,2.14,0.0
2022,11,8,6,19.69,2.31,11.16
2022,11,8,7,19.83,2.6,149.41
2022,11,8,8,20.73,2.81,354.61
2022,11,8,9,21.25,2.89,522.98
2022,11,8,10,21.66,3.12,639.96
2022,11,8,11,21.98,3.32,694.41
2022,11,8,12,22.21,3.33,677.2
2022,11,8,13,22.33,3.1,602.41
2022,11,8,14,22.34,2.66,463.42
2022,11,8,15,22.26,2.04,282.67
2022,11,8,16,21.94,1.35,82.93
2022,11,8,17,21.44,0.76,0.0
2022,11,8,18,21.27,0.77,0.0
2022,11,8,19,21.14,1.31,0.0
2022,11,8,20,20.98,1.86,0.0
2022,11,8,21,20.76,2.3,0.0
2022,11,8,22,20.52,2.73,0.0
2022,11,8,23,20.24,3.17,0.0
2022,11,9,0,19.96,3.55,0.0
2022,11,9,1,19.71,3.87,0.0
2022,11,9,2,19.48,4.12,0.0
2022,11,9,3,19.3,4.26,0.0
2022,11,9,4,19.21,4.32,0.0
2022,11,9,5,19.18,4.36,0.0
2022,11,9,6,19.14,4.39,9.39
2022,11,9,7,19.49,4.31,130.08
2022,11,9,8,20.67,3.98,323.46
2022,11,9,9,21.35,3.37,490.82
2022,11,9,10,21.96,2.74,611.45
2022,11,9,11,22.47,2.15,670.07
2022,11,9,12,22.87,1.61,682.18
2022,11,9,13,23.26,1.23,603.12
2022,11,9,14,23.44,1.01,463.76
2022,11,9,15,23.38,0.83,280.34
2022,11,9,16,23.01,0.9,78.81
2022,11,9,17,22.46,1.38,0.0
2022,11,9,18,22.23,2.03,0.0
2022,11,9,19,21.98,2.71,0.0
2022,11,9,20,21.69,3.4,0.0
2022,11,9,21,21.33,4.03,0.0
2022,11,9,22,20.98,4.53,0.0
2022,11,9,23,20.69,4.78,0.0
2022,11,10,0,20.47,4.67,0.0
2022,11,10,1,20.36,4.24,0.0
2022,11,10,2,20.34,3.56,0.0
2022,11,10,3,20.41,2.73,0.0
2022,11,10,4,20.51,1.89,0.0
2022,11,10,5,20.53,1.34,0.0
2022,11,10,6,20.51,1.27,9.99
2022,11,10,7,20.6,1.57,148.1
2022,11,10,8,21.15,1.94,350.17
2022,11,10,9,21.76,2.18,517.98
2022,11,10,10,22.38,2.3,629.15
2022,11,10,11,22.96,2.17,674.41
2022,11,10,12,23.39,2.05,649.52
2022,11,10,13,23.59,2.36,590.87
2022,11,10,14,23.62,3.05,457.17
2022,11,10,15,23.44,3.9,278.98
2022,11,10,16,22.93,4.96,71.26
2022,11,10,17,22.03,6.27,0.0
2022,11,10,18,21.82,7.44,0.0
2022,11,10,19,21.72,8.27,0.0
2022,11,10,20,21.56,8.71,0.0
2022,11,10,21,21.29,8.79,0.0
2022,11,10,22,20.9,8.58,0.0
2022,11,10,23,20.53,8.1,0.0
2022,11,11,0,20.2,7.58,0.0
2022,11,11,1,19.92,7.06,0.0
2022,11,11,2,19.69,6.54,0.0
2022,11,11,3,19.47,6.04,0.0
2022,11,11,4,19.34,5.57,0.0
2022,11,11,5,19.28,5.15,0.0
2022,11,11,6,19.25,4.9,9.57
2022,11,11,7,19.69,4.75,144.19
2022,11,11,8,20.79,4.44,342.73
2022,11,11,9,21.48,4.46,506.88
2022,11,11,10,21.95,4.33,578.94
2022,11,11,11,22.28,4.11,626.55
2022,11,11,12,22.49,4.01,486.31
2022,11,11,13,22.55,4.16,457.78
2022,11,11,14,22.59,4.57,311.33
2022,11,11,15,22.45,5.12,176.59
2022,11,11,16,22.09,5.66,72.97
2022,11,11,17,21.43,6.2,0.0
2022,11,11,18,21.23,6.5,0.0
2022,11,11,19,21.11,6.6,0.0
2022,11,11,20,20.98,6.57,0.0
2022,11,11,21,20.8,6.45,0.0
2022,11,11,22,20.59,6.16,0.0
2022,11,11,23,20.36,5.72,0.0
2022,11,12,0,20.17,5.16,0.0
2022,11,12,1,20.05,4.54,0.0
2022,11,12,2,20.0,3.84,0.0
2022,11,12,3,19.99,3.11,0.0
2022,11,12,4,20.05,2.37,0.0
2022,11,12,5,20.13,1.67,0.0
2022,11,12,6,20.16,1.1,8.75
2022,11,12,7,20.3,0.65,133.88
2022,11,12,8,20.61,0.22,329.63
2022,11,12,9,20.85,0.22,497.94
2022,11,12,10,21.15,0.67,609.02
2022,11,12,11,21.54,1.18,661.27
2022,11,12,12,21.94,1.73,628.05
2022,11,12,13,22.19,2.25,506.62
2022,11,12,14,22.33,2.57,413.42
2022,11,12,15,22.33,2.71,257.7
2022,11,12,16,22.1,2.7,67.7
2022,11,12,17,21.52,2.56,0.0
2022,11,12,18,21.5,2.33,0.0
2022,11,12,19,21.55,2.06,0.0
2022,11,12,20,21.59,1.9,0.0
2022,11,12,21,21.58,1.87,0.0
2022,11,12,22,21.49,2.01,0.0
2022,11,12,23,21.3,2.32,0.0
2022,11,13,0,21.01,2.8,0.0
2022,11,13,1,20.66,3.35,0.0
2022,11,13,2,20.33,3.88,0.0
2022,11,13,3,20.08,4.25,0.0
2022,11,13,4,19.93,4.44,0.0
2022,11,13,5,19.82,4.49,0.0
2022,11,13,6,19.73,4.48,8.09
2022,11,13,7,20.03,4.51,123.08
2022,11,13,8,21.08,4.52,306.91
2022,11,13,9,21.62,4.52,468.04
2022,11,13,10,22.01,4.57,582.34
2022,11,13,11,22.28,4.43,646.15
2022,11,13,12,22.55,4.02,622.55
2022,11,13,13,22.76,3.44,518.83
2022,11,13,14,22.87,2.79,387.05
2022,11,13,15,22.81,2.19,222.57
2022,11,13,16,22.43,1.87,64.94
2022,11,13,17,21.67,2.18,0.0
2022,11,13,18,21.4,2.65,0.0
2022,11,13,19,21.26,2.93,0.0
2022,11,13,20,21.16,3.2,0.0
2022,11,13,21,21.05,3.56,0.0
2022,11,13,22,20.97,3.78,0.0
2022,11,13,23,20.89,3.87,0.0
2022,11,14,0,20.81,3.85,0.0
2022,11,14,1,20.77,3.68,0.0
2022,11,14,2,20.76,3.39,0.0
2022,11,14,3,20.75,3.1,0.0
2022,11,14,4,20.63,3.03,0.0
2022,11,14,5,20.41,3.22,0.0
2022,11,14,6,20.13,3.56,7.7
2022,11,14,7,20.09,3.97,114.43
2022,11,14,8,21.05,4.28,301.7
2022,11,14,9,21.62,4.4,466.19
2022,11,14,10,22.23,4.45,579.52
2022,11,14,11,22.8,4.48,635.23
2022,11,14,12,23.23,4.54,654.47
2022,11,14,13,23.49,4.44,528.38
2022,11,14,14,23.56,4.1,436.23
2022,11,14,15,23.42,3.52,263.08
2022,11,14,16,22.86,2.9,72.24
2022,11,14,17,22.2,2.39,0.0
2022,11,14,18,22.16,1.98,0.0
2022,11,14,19,22.17,1.61,0.0
2022,11,14,20,22.15,1.23,0.0
2022,11,14,21,22.1,0.89,0.0
2022,11,14,22,22.01,0.91,0.0
2022,11,14,23,21.79,1.38,0.0
2022,11,15,0,21.5,1.98,0.0
2022,11,15,1,21.18,2.56,0.0
2022,11,15,2,20.87,3.15,0.0
2022,11,15,3,20.56,3.69,0.0
2022,11,15,4,20.19,4.1,0.0
2022,11,15,5,19.8,4.45,0.0
2022,11,15,6,19.4,4.78,8.08
2022,11,15,7,19.4,5.07,123.86
2022,11,15,8,20.42,5.08,322.39
2022,11,15,9,21.03,4.88,490.26
2022,11,15,10,21.7,4.83,606.67
2022,11,15,11,22.34,4.86,659.98
2022,11,15,12,22.87,4.77,650.73
2022,11,15,13,23.28,4.45,570.76
2022,11,15,14,23.49,3.86,431.16
2022,11,15,15,23.44,3.11,245.46
2022,11,15,16,22.89,2.38,60.34
2022,11,15,17,22.44,1.69,0.0
2022,11,15,18,22.49,0.87,0.0
2022,11,15,19,22.58,0.6,0.0
2022,11,15,20,22.36,1.87,0.0
2022,11,15,21,21.76,3.53,0.0
2022,11,15,22,21.04,5.34,0.0
2022,11,15,23,20.44,6.86,0.0
2022,11,16,0,20.02,7.87,0.0
2022,11,16,1,19.79,8.4,0.0
2022,11,16,2,19.65,8.67,0.0
2022,11,16,3,19.45,9.03,0.0
2022,11,16,4,19.13,9.35,0.0
2022,11,16,5,18.8,9.63,0.0
2022,11,16,6,18.58,10.0,7.38
2022,11,16,7,18.75,10.09,99.41
2022,11,16,8,19.55,9.78,283.16
2022,11,16,9,20.42,9.81,450.55
2022,11,16,10,21.21,9.3,570.95
2022,11,16,11,22.13,9.08,629.78
2022,11,16,12,23.03,9.13,650.77
2022,11,16,13,23.59,9.13,570.74
2022,11,16,14,23.92,8.95,429.38
2022,11,16,15,24.03,8.22,244.73
2022,11,16,16,23.48,7.2,61.02
2022,11,16,17,22.66,6.85,0.0
2022,11,16,18,22.43,7.27,0.0
2022,11,16,19,22.14,8.08,0.0
2022,11,16,20,21.73,8.91,0.0
2022,11,16,21,21.19,9.55,0.0
2022,11,16,22,20.57,10.01,0.0
2022,11,16,23,20.05,10.07,0.0
2022,11,17,0,19.66,10.01,0.0
2022,11,17,1,19.43,10.05,0.0
2022,11,17,2,19.5,10.2,0.0
2022,11,17,3,19.55,10.14,0.0
2022,11,17,4,19.54,10.02,0.0
2022,11,17,5,19.5,9.95,0.0
2022,11,17,6,19.37,9.93,0.0
2022,11,17,7,19.56,9.86,91.9
2022,11,17,8,20.27,9.47,234.4
2022,11,17,9,21.12,9.54,394.22
2022,11,17,10,21.88,9.49,493.34
2022,11,17,11,22.63,9.27,567.19
2022,11,17,12,23.29,9.28,581.65
2022,11,17,13,23.8,9.18,515.34
2022,11,17,14,24.08,8.75,402.68
2022,11,17,15,24.12,7.93,226.36
2022,11,17,16,23.56,6.86,53.8
2022,11,17,17,22.62,6.14,0.0
2022,11,17,18,22.25,5.53,0.0
2022,11,17,19,21.98,5.06,0.0
2022,11,17,20,21.73,4.64,0.0
2022,11,17,21,21.48,4.32,0.0
2022,11,17,22,21.22,4.16,0.0
2022,11,17,23,20.99,4.19,0.0
2022,11,18,0,20.73,4.51,0.0
2022,11,18,1,20.37,5.33,0.0
2022,11,18,2,20.02,6.15,0.0
2022,11,18,3,19.72,6.71,0.0
2022,11,18,4,19.51,7.04,0.0
2022,11,18,5,19.34,7.19,0.0
2022,11,18,6,19.23,7.28,0.0
2022,11,18,7,19.45,7.29,117.5
2022,11,18,8,20.33,6.86,299.97
2022,11,18,9,21.19,6.35,462.81
2022,11,18,10,22.03,5.81,577.96
2022,11,18,11,22.98,5.37,632.55
2022,11,18,12,23.67,5.13,623.81
2022,11,18,13,24.1,4.91,552.33
2022,11,18,14,24.35,4.61,420.43
2022,11,18,15,24.39,4.06,241.2
2022,11,18,16,23.87,3.0,59.7
2022,11,18,17,23.37,1.57,0.0
2022,11,18,18,23.34,0.46,0.0
2022,11,18,19,22.97,1.92,0.0
2022,11,18,20,22.27,3.59,0.0
2022,11,18,21,21.7,5.15,0.0
2022,11,18,22,21.38,6.52,0.0
2022,11,18,23,21.08,7.43,0.0
2022,11,19,0,20.67,7.67,0.0
2022,11,19,1,20.26,7.5,0.0
2022,11,19,2,19.97,7.41,0.0
2022,11,19,3,19.8,7.55,0.0
2022,11,19,4,19.67,7.74,0.0
2022,11,19,5,19.53,8.0,0.0
2022,11,19,6,19.4,8.39,0.0
2022,11,19,7,19.66,8.7,109.68
2022,11,19,8,20.76,8.37,291.66
2022,11,19,9,22.05,7.64,451.1
2022,11,19,10,23.98,7.82,563.51
2022,11,19,11,25.58,8.12,615.59
2022,11,19,12,26.29,8.15,614.19
2022,11,19,13,26.62,8.25,529.91
2022,11,19,14,26.57,7.95,392.73
2022,11,19,15,26.23,7.57,211.98
2022,11,19,16,25.54,8.77,43.3
2022,11,19,17,25.2,11.27,0.0
2022,11,19,18,24.85,12.63,0.0
2022,11,19,19,24.43,12.72,0.0
2022,11,19,20,23.98,12.58,0.0
2022,11,19,21,23.37,11.97,0.0
2022,11,19,22,22.71,11.62,0.0
2022,11,19,23,22.05,11.28,0.0
2022,11,20,0,21.62,11.72,0.0
2022,11,20,1,21.24,11.52,0.0
2022,11,20,2,20.88,11.38,0.0
2022,11,20,3,20.5,11.09,0.0
2022,11,20,4,20.05,11.11,0.0
2022,11,20,5,19.55,11.26,0.0
2022,11,20,6,19.07,11.33,0.0
2022,11,20,7,18.85,11.31,97.39
2022,11,20,8,19.11,11.66,276.01
2022,11,20,9,19.28,12.39,438.7
2022,11,20,10,19.4,13.12,563.39
2022,11,20,11,19.49,13.6,619.66
2022,11,20,12,19.55,13.78,586.29
2022,11,20,13,19.59,13.31,523.56
2022,11,20,14,19.62,12.53,383.94
2022,11,20,15,19.55,11.76,204.04
2022,11,20,16,19.28,11.11,45.45
2022,11,20,17,18.88,10.78,0.0
2022,11,20,18,18.82,10.61,0.0
2022,11,20,19,18.82,10.37,0.0
2022,11,20,20,18.93,10.26,0.0
2022,11,20,21,19.07,10.3,0.0
2022,11,20,22,19.3,10.42,0.0
2022,11,20,23,19.21,10.51,0.0
2022,11,21,0,18.91,10.51,0.0
2022,11,21,1,18.66,10.34,0.0
2022,11,21,2,18.44,10.04,0.0
2022,11,21,3,18.26,9.54,0.0
2022,11,21,4,18.1,9.17,0.0
2022,11,21,5,18.03,9.27,0.0
2022,11,21,6,18.04,9.35,0.0
2022,11,21,7,18.33,9.04,108.09
2022,11,21,8,19.09,8.86,302.84
2022,11,21,9,19.39,8.78,464.62
2022,11,21,10,19.57,8.82,578.42
2022,11,21,11,19.68,8.86,631.12
2022,11,21,12,19.7,8.93,572.34
2022,11,21,13,19.69,8.65,543.52
2022,11,21,14,19.67,8.05,421.54
2022,11,21,15,19.57,7.28,259.79
2022,11,21,16,19.21,6.45,67.04
2022,11,21,17,18.37,5.66,0.0
2022,11,21,18,18.28,5.11,0.0
2022,11,21,19,18.33,4.94,0.0
2022,11,21,20,18.32,5.81,0.0
2022,11,21,21,18.2,7.4,0.0
2022,11,21,22,18.05,8.97,0.0
2022,11,21,23,17.77,10.26,0.0
2022,11,22,0,17.37,11.15,0.0
2022,11,22,1,16.97,11.78,0.0
2022,11,22,2,16.65,12.11,0.0
2022,11,22,3,16.37,12.21,0.0
2022,11,22,4,16.15,12.19,0.0
2022,11,22,5,16.12,12.15,0.0
2022,11,22,6,16.19,12.46,0.0
2022,11,22,7,16.48,12.84,105.41
2022,11,22,8,17.19,12.72,287.51
2022,11,22,9,18.39,13.32,437.63
2022,11,22,10,19.58,13.79,538.83
2022,11,22,11,20.39,13.74,570.58
2022,11,22,12,21.15,13.73,599.23
2022,11,22,13,21.79,13.66,496.23
2022,11,22,14,22.17,13.37,341.8
2022,11,22,15,22.23,12.61,166.45
2022,11,22,16,21.89,11.64,34.63
2022,11,22,17,21.32,10.74,0.0
2022,11,22,18,20.76,10.19,0.0
2022,11,22,19,20.48,9.98,0.0
2022,11,22,20,20.22,10.35,0.0
2022,11,22,21,19.82,10.77,0.0
2022,11,22,22,19.36,10.89,0.0
2022,11,22,23,19.03,10.77,0.0
2022,11,23,0,18.73,10.46,0.0
2022,11,23,1,18.48,10.34,0.0
2022,11,23,2,18.23,10.09,0.0
2022,11,23,3,17.95,9.77,0.0
2022,11,23,4,17.69,9.83,0.0
2022,11,23,5,17.55,10.19,0.0
2022,11,23,6,17.48,10.4,0.0
2022,11,23,7,17.7,10.46,97.73
2022,11,23,8,18.46,10.39,290.7
2022,11,23,9,19.05,10.45,452.01
2022,11,23,10,19.44,10.42,569.0
2022,11,23,11,19.73,10.25,627.95
2022,11,23,12,20.04,10.05,621.08
2022,11,23,13,20.39,9.5,490.66
2022,11,23,14,20.76,8.79,365.19
2022,11,23,15,21.06,8.21,202.71
2022,11,23,16,20.89,7.88,50.64
2022,11,23,17,20.28,7.88,0.0
2022,11,23,18,20.29,7.8,0.0
2022,11,23,19,20.28,7.87,0.0
2022,11,23,20,20.21,8.18,0.0
2022,11,23,21,20.12,8.96,0.0
2022,11,23,22,19.98,9.93,0.0
2022,11,23,23,19.7,10.61,0.0
2022,11,24,0,19.37,10.72,0.0
2022,11,24,1,19.09,10.45,0.0
2022,11,24,2,18.91,10.15,0.0
2022,11,24,3,18.8,9.96,0.0
2022,11,24,4,18.76,9.86,0.0
2022,11,24,5,18.8,9.69,0.0
2022,11,24,6,18.9,9.46,0.0
2022,11,24,7,19.34,9.12,95.76
2022,11,24,8,20.42,8.87,282.77
2022,11,24,9,21.32,9.06,443.74
2022,11,24,10,21.81,9.15,557.25
2022,11,24,11,22.05,9.02,610.13
2022,11,24,12,22.12,8.76,592.76
2022,11,24,13,22.03,8.35,497.77
2022,11,24,14,21.83,7.88,403.32
2022,11,24,15,21.55,7.41,232.45
2022,11,24,16,21.06,6.95,54.18
2022,11,24,17,20.17,6.64,0.0
2022,11,24,18,19.87,6.19,0.0
2022,11,24,19,19.66,5.56,0.0
2022,11,24,20,19.48,4.98,0.0
2022,11,24,21,19.37,4.69,0.0
2022,11,24,22,19.34,4.61,0.0
2022,11,24,23,19.39,4.59,0.0
2022,11,25,0,19.44,4.62,0.0
2022,11,25,1,19.5,4.55,0.0
2022,11,25,2,19.56,4.4,0.0
2022,11,25,3,19.6,4.23,0.0
2022,11,25,4,19.55,4.17,0.0
2022,11,25,5,19.44,4.13,0.0
2022,11,25,6,19.28,3.92,0.0
2022,11,25,7,19.28,3.59,96.5
2022,11,25,8,19.95,3.14,269.23
2022,11,25,9,20.03,2.7,417.09
2022,11,25,10,20.23,2.25,489.73
2022,11,25,11,20.56,2.25,559.23
2022,11,25,12,20.87,2.54,578.64
2022,11,25,13,21.08,2.43,522.27
2022,11,25,14,21.17,2.18,394.59
2022,11,25,15,21.12,2.03,217.58
2022,11,25,16,20.76,1.45,46.06
2022,11,25,17,20.35,1.47,0.0
2022,11,25,18,20.18,2.09,0.0
2022,11,25,19,20.01,2.96,0.0
2022,11,25,20,19.87,3.94,0.0
2022,11,25,21,19.81,4.87,0.0
2022,11,25,22,19.74,5.59,0.0
2022,11,25,23,19.72,6.35,0.0
2022,11,26,0,19.68,7.15,0.0
2022,11,26,1,19.49,7.36,0.0
2022,11,26,2,19.26,7.07,0.0
2022,11,26,3,19.14,6.81,0.0
2022,11,26,4,19.08,6.56,0.0
2022,11,26,5,19.05,6.6,0.0
2022,11,26,6,18.89,7.22,0.0
2022,11,26,7,19.11,8.06,63.38
2022,11,26,8,19.79,8.49,200.93
2022,11,26,9,20.43,9.19,360.91
2022,11,26,10,21.14,9.12,472.75
2022,11,26,11,21.37,9.19,481.73
2022,11,26,12,20.87,10.55,459.46
2022,11,26,13,19.72,12.09,395.62
2022,11,26,14,18.86,12.15,251.67
2022,11,26,15,18.98,11.41,132.59
2022,11,26,16,19.23,11.03,32.03
2022,11,26,17,18.81,11.51,0.0
2022,11,26,18,18.73,11.68,0.0
2022,11,26,19,18.73,12.39,0.0
2022,11,26,20,18.76,13.39,0.0
2022,11,26,21,18.66,14.52,0.0
2022,11,26,22,18.51,15.52,0.0
2022,11,26,23,18.37,16.06,0.0
2022,11,27,0,18.12,15.9,0.0
2022,11,27,1,17.89,15.43,0.0
2022,11,27,2,17.78,15.41,0.0
2022,11,27,3,17.69,15.66,0.0
2022,11,27,4,17.88,15.57,0.0
2022,11,27,5,18.38,15.18,0.0
2022,11,27,6,18.9,15.33,0.0
2022,11,27,7,18.87,15.73,31.33
2022,11,27,8,18.83,15.04,86.32
2022,11,27,9,18.97,14.92,182.23
